LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Dec 12 10:59:50 EST 2019
 375 atoms
 250 bonds
 125 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -7.885311 7.868189  xlo xhi
 -7.882560 7.870940  ylo yhi
 -7.900697 7.852803  zlo zhi

# Pair Coeffs
#
# 1  HT
# 2  OT

# Bond Coeffs
#
# 1  HT-OT

# Angle Coeffs
#
# 1  HT-OT-HT

 Masses

 1 1.008000 # HT
 2 15.999400 # OT

 Atoms # full

142 1 2 -0.830000 -3.150698 6.301399 0.000000 # OT UNK
143 1 1 0.415000 -2.407508 6.591758 0.528766 # HT UNK
144 1 1 0.415000 -2.790148 6.189186 -0.879570 # HT UNK
145 1 2 -0.830000 -3.150701 6.301401 3.150699 # OT UNK
146 1 1 0.415000 -3.589030 7.147649 3.061437 # HT UNK
147 1 1 0.415000 -2.265307 6.519277 3.441976 # HT UNK
148 1 2 -0.830000 -3.150701 6.301401 6.301396 # OT UNK
149 1 1 0.415000 -2.306153 5.878802 6.457568 # HT UNK
150 1 1 0.415000 -3.797133 5.616865 6.473910 # HT UNK
151 1 2 -0.830000 0.000001 -6.301402 -6.301404 # OT UNK
152 1 1 0.415000 0.362451 -6.636573 -7.121476 # HT UNK
153 1 1 0.415000 0.729439 -6.340651 -5.682850 # HT UNK
154 1 2 -0.830000 0.000001 -6.301401 -3.150700 # OT UNK
155 1 1 0.415000 0.593519 -5.763284 -3.674530 # HT UNK
156 1 1 0.415000 0.293418 -6.173732 -2.248571 # HT UNK
157 1 2 -0.830000 -0.000000 -6.301400 -0.000000 # OT UNK
158 1 1 0.415000 0.671497 -6.744220 0.518881 # HT UNK
159 1 1 0.415000 -0.631316 -5.983600 0.645504 # HT UNK
160 1 2 -0.830000 -0.000000 -6.301403 3.150701 # OT UNK
161 1 1 0.415000 -0.712489 -6.578047 2.574452 # HT UNK
162 1 1 0.415000 -0.439509 -5.895505 3.897897 # HT UNK
163 1 2 -0.830000 -0.000000 -6.301403 6.301401 # OT UNK
164 1 1 0.415000 -0.309852 -5.541532 5.808630 # HT UNK
165 1 1 0.415000 0.372816 -5.932446 7.102095 # HT UNK
166 1 2 -0.830000 0.000001 -3.150699 -6.301402 # OT UNK
167 1 1 0.415000 -0.370445 -4.030917 -6.236470 # HT UNK
168 1 1 0.415000 -0.737310 -2.566390 -6.124811 # HT UNK
169 1 2 -0.830000 0.000000 -3.150700 -3.150700 # OT UNK
170 1 1 0.415000 0.534891 -2.834439 -3.878781 # HT UNK
171 1 1 0.415000 0.359630 -2.711278 -2.380111 # HT UNK
172 1 2 -0.830000 0.000000 -3.150700 -0.000000 # OT UNK
173 1 1 0.415000 -0.921763 -2.974190 0.188229 # HT UNK
174 1 1 0.415000 0.004289 -4.032386 -0.372619 # HT UNK
175 1 2 -0.830000 0.000000 -3.150698 3.150699 # OT UNK
176 1 1 0.415000 0.154492 -3.022594 2.214774 # HT UNK
177 1 1 0.415000 -0.438907 -3.999437 3.207520 # HT UNK
178 1 2 -0.830000 -0.000000 -3.150700 6.301401 # OT UNK
179 1 1 0.415000 -0.248225 -2.379965 6.811872 # HT UNK
180 1 1 0.415000 0.396200 -2.794472 5.506195 # HT UNK
181 1 2 -0.830000 -0.000000 -0.000000 -6.301399 # OT UNK
182 1 1 0.415000 0.812590 -0.317363 -6.695364 # HT UNK
183 1 1 0.415000 -0.439438 0.474594 -7.007009 # HT UNK
184 1 2 -0.830000 0.000000 0.000000 -3.150700 # OT UNK
185 1 1 0.415000 0.589833 0.151768 -3.889141 # HT UNK
186 1 1 0.415000 0.096734 -0.931731 -2.953847 # HT UNK
187 1 2 -0.830000 0.000000 0.000000 0.000000 # OT UNK
188 1 1 0.415000 0.468159 -0.729544 -0.405985 # HT UNK
189 1 1 0.415000 0.688908 0.609245 0.265434 # HT UNK
190 1 2 -0.830000 0.000000 0.000000 3.150699 # OT UNK
191 1 1 0.415000 -0.167923 0.909596 2.904392 # HT UNK
192 1 1 0.415000 0.373612 0.054605 4.030281 # HT UNK
193 1 2 -0.830000 -0.000000 0.000000 6.301400 # OT UNK
194 1 1 0.415000 -0.800834 -0.523629 6.328035 # HT UNK
195 1 1 0.415000 -0.270841 0.868114 6.600163 # HT UNK
196 1 2 -0.830000 -0.000001 3.150701 -6.301402 # OT UNK
197 1 1 0.415000 0.048645 4.050285 -5.977967 # HT UNK
198 1 1 0.415000 0.124526 2.608540 -5.522431 # HT UNK
199 1 2 -0.830000 -0.000000 3.150702 -3.150701 # OT UNK
200 1 1 0.415000 0.344279 2.397643 -3.630918 # HT UNK
201 1 1 0.415000 0.427752 3.105993 -2.295564 # HT UNK
202 1 2 -0.830000 0.000000 3.150700 0.000000 # OT UNK
203 1 1 0.415000 -0.013253 2.649254 -0.815235 # HT UNK
204 1 1 0.415000 0.909494 3.434430 0.092472 # HT UNK
205 1 2 -0.830000 -0.000000 3.150701 3.150700 # OT UNK
206 1 1 0.415000 0.219008 4.081775 3.113728 # HT UNK
207 1 1 0.415000 -0.924939 3.131298 3.396350 # HT UNK
208 1 2 -0.830000 -0.000000 3.150699 6.301399 # OT UNK
209 1 1 0.415000 0.847684 2.978483 6.711280 # HT UNK
210 1 1 0.415000 0.176481 3.115698 5.361259 # HT UNK
211 1 2 -0.830000 0.000002 6.301400 -6.301399 # OT UNK
212 1 1 0.415000 0.872255 6.673748 -6.430823 # HT UNK
213 1 1 0.415000 -0.599238 6.980683 -6.610798 # HT UNK
214 1 2 -0.830000 0.000000 6.301401 -3.150698 # OT UNK
215 1 1 0.415000 -0.746705 6.855812 -3.377179 # HT UNK
216 1 1 0.415000 -0.345586 5.409276 -3.180885 # HT UNK
217 1 2 -0.830000 0.000000 6.301401 -0.000000 # OT UNK
218 1 1 0.415000 -0.563181 5.581850 -0.285140 # HT UNK
219 1 1 0.415000 0.026821 6.896546 -0.749208 # HT UNK
220 1 2 -0.830000 0.000000 6.301399 3.150699 # OT UNK
221 1 1 0.415000 -0.224174 6.556023 2.255632 # HT UNK
222 1 1 0.415000 0.954351 6.227663 3.147346 # HT UNK
223 1 2 -0.830000 0.000001 6.301401 6.301403 # OT UNK
224 1 1 0.415000 -0.651744 6.269121 5.601104 # HT UNK
225 1 1 0.415000 0.373680 5.420401 6.322258 # HT UNK
226 1 2 -0.830000 3.150701 -6.301401 -6.301402 # OT UNK
227 1 1 0.415000 2.308545 -6.543459 -6.686649 # HT UNK
228 1 1 0.415000 3.251201 -5.372311 -6.508583 # HT UNK
229 1 2 -0.830000 3.150698 -6.301398 -3.150700 # OT UNK
230 1 1 0.415000 2.779377 -6.254521 -4.031695 # HT UNK
231 1 1 0.415000 3.428410 -5.405579 -2.959339 # HT UNK
232 1 2 -0.830000 3.150699 -6.301402 -0.000000 # OT UNK
233 1 1 0.415000 3.419133 -5.445677 -0.334537 # HT UNK
234 1 1 0.415000 3.444544 -6.922544 -0.666386 # HT UNK
235 1 2 -0.830000 3.150700 -6.301400 3.150699 # OT UNK
236 1 1 0.415000 3.746046 -7.040377 3.025347 # HT UNK
237 1 1 0.415000 2.323869 -6.591283 2.765280 # HT UNK
238 1 2 -0.830000 3.150699 -6.301403 6.301401 # OT UNK
239 1 1 0.415000 2.453273 -6.831349 6.687391 # HT UNK
240 1 1 0.415000 3.477375 -6.828784 5.572441 # HT UNK
241 1 2 -0.830000 3.150700 -3.150698 -6.301401 # OT UNK
242 1 1 0.415000 3.784825 -2.995184 -7.001349 # HT UNK
243 1 1 0.415000 3.419324 -2.559174 -5.598426 # HT UNK
244 1 2 -0.830000 3.150700 -3.150699 -3.150703 # OT UNK
245 1 1 0.415000 3.904630 -2.701200 -3.532502 # HT UNK
246 1 1 0.415000 3.486907 -4.010299 -2.897155 # HT UNK
247 1 2 -0.830000 3.150701 -3.150701 -0.000000 # OT UNK
248 1 1 0.415000 3.677850 -2.446279 0.377003 # HT UNK
249 1 1 0.415000 3.150248 -3.834790 0.669516 # HT UNK
250 1 2 -0.830000 3.150700 -3.150697 3.150700 # OT UNK
251 1 1 0.415000 2.740029 -3.434751 3.967336 # HT UNK
252 1 1 0.415000 2.522704 -2.539032 2.766351 # HT UNK
253 1 2 -0.830000 3.150701 -3.150699 6.301401 # OT UNK
254 1 1 0.415000 2.327237 -3.311895 6.762008 # HT UNK
255 1 1 0.415000 3.643742 -2.574730 6.885700 # HT UNK
256 1 2 -0.830000 3.150699 -0.000000 -6.301399 # OT UNK
257 1 1 0.415000 3.191388 -0.279489 -5.386818 # HT UNK
258 1 1 0.415000 4.026333 -0.176433 -6.645441 # HT UNK
259 1 2 -0.830000 3.150700 0.000002 -3.150700 # OT UNK
260 1 1 0.415000 4.004762 0.319058 -3.442273 # HT UNK
261 1 1 0.415000 3.190003 0.047726 -2.195499 # HT UNK
262 1 2 -0.830000 3.150700 0.000000 0.000000 # OT UNK
263 1 1 0.415000 2.916502 0.697439 -0.612343 # HT UNK
264 1 1 0.415000 2.482818 -0.672247 -0.135089 # HT UNK
265 1 2 -0.830000 3.150700 -0.000000 3.150700 # OT UNK
266 1 1 0.415000 3.704475 0.313400 2.435615 # HT UNK
267 1 1 0.415000 2.281769 -0.090227 2.759483 # HT UNK
268 1 2 -0.830000 3.150702 -0.000001 6.301401 # OT UNK
269 1 1 0.415000 2.859434 0.254268 5.425762 # HT UNK
270 1 1 0.415000 4.066039 0.277333 6.339803 # HT UNK
271 1 2 -0.830000 3.150703 3.150700 -6.301401 # OT UNK
272 1 1 0.415000 2.381446 2.611726 -6.117064 # HT UNK
273 1 1 0.415000 3.661578 2.634500 -6.924920 # HT UNK
274 1 2 -0.830000 3.150699 3.150700 -3.150703 # OT UNK
275 1 1 0.415000 3.243477 2.543161 -2.416867 # HT UNK
276 1 1 0.415000 4.047197 3.307582 -3.447201 # HT UNK
277 1 2 -0.830000 3.150700 3.150700 0.000000 # OT UNK
278 1 1 0.415000 3.620765 2.990871 0.818369 # HT UNK
279 1 1 0.415000 2.919380 2.278096 -0.318252 # HT UNK
280 1 2 -0.830000 3.150700 3.150701 3.150700 # OT UNK
281 1 1 0.415000 3.423948 3.018589 4.058508 # HT UNK
282 1 1 0.415000 3.865755 2.785874 2.629330 # HT UNK
283 1 2 -0.830000 3.150701 3.150700 6.301397 # OT UNK
284 1 1 0.415000 2.739166 3.945403 6.640977 # HT UNK
285 1 1 0.415000 2.506877 2.460395 6.460168 # HT UNK
286 1 2 -0.830000 3.150703 6.301399 -6.301402 # OT UNK
287 1 1 0.415000 3.499164 6.564295 -7.153280 # HT UNK
288 1 1 0.415000 2.305120 5.899935 -6.501521 # HT UNK
289 1 2 -0.830000 3.150702 6.301403 -3.150697 # OT UNK
290 1 1 0.415000 2.521342 5.869457 -3.728241 # HT UNK
291 1 1 0.415000 2.716577 6.325563 -2.297945 # HT UNK
292 1 2 -0.830000 3.150700 6.301401 0.000000 # OT UNK
293 1 1 0.415000 2.342942 6.548061 -0.450461 # HT UNK
294 1 1 0.415000 3.838653 6.430695 -0.652868 # HT UNK
295 1 2 -0.830000 3.150700 6.301398 3.150702 # OT UNK
296 1 1 0.415000 3.248589 5.633660 2.471893 # HT UNK
297 1 1 0.415000 2.850380 7.079257 2.680626 # HT UNK
298 1 2 -0.830000 3.150698 6.301401 6.301404 # OT UNK
299 1 1 0.415000 2.822727 6.892399 5.623624 # HT UNK
300 1 1 0.415000 3.720481 6.848689 6.841825 # HT UNK
301 1 2 -0.830000 6.301400 -6.301399 -6.301400 # OT UNK
302 1 1 0.415000 5.543934 -5.984238 -5.809591 # HT UNK
303 1 1 0.415000 6.844303 -5.524200 -6.433515 # HT UNK
304 1 2 -0.830000 6.301400 -6.301403 -3.150703 # OT UNK
305 1 1 0.415000 5.881333 -7.159270 -3.212679 # HT UNK
306 1 1 0.415000 6.784798 -6.329976 -2.325031 # HT UNK
307 1 2 -0.830000 6.301403 -6.301399 0.000000 # OT UNK
308 1 1 0.415000 7.025980 -5.914380 0.491369 # HT UNK
309 1 1 0.415000 6.376729 -5.923506 -0.876216 # HT UNK
310 1 2 -0.830000 6.301403 -6.301403 3.150700 # OT UNK
311 1 1 0.415000 5.566745 -5.702057 3.019161 # HT UNK
312 1 1 0.415000 6.973909 -5.767513 3.573705 # HT UNK
313 1 2 -0.830000 6.301404 -6.301403 6.301402 # OT UNK
314 1 1 0.415000 7.121946 -6.450243 6.771285 # HT UNK
315 1 1 0.415000 5.680503 -6.037450 6.980392 # HT UNK
316 1 2 -0.830000 6.301399 -3.150696 -6.301395 # OT UNK
317 1 1 0.415000 7.200965 -2.946928 -6.045465 # HT UNK
318 1 1 0.415000 5.854576 -3.341360 -5.476630 # HT UNK
319 1 2 -0.830000 6.301397 -3.150704 -3.150700 # OT UNK
320 1 1 0.415000 5.885394 -2.880227 -2.332155 # HT UNK
